TIME,A Flex/Ext,Knee Int/Ext R,A I/E
0.734326,20.016925,-2.084877,-9.821016
0.735326,20.006499,-2.084877,-9.910404
0.736326,19.996073,-2.084877,-10.133873
0.737326,19.975221,-2.084877,-10.536117
0.738326,19.954369,-2.078265,-10.848974
0.739326,19.933516,-2.084877,-11.206524
0.740326,19.912664,-2.091489,-11.564075
0.741326,19.902238,-2.084877,-11.832237
0.742326,19.891812,-2.065042,-12.1004
0.743326,19.902238,-2.05843,-12.368563
0.744326,19.912664,-2.051818,-12.68142
0.745326,19.902238,-2.05843,-12.994276
0.746326,19.891812,-2.078265,-13.307133
0.747326,19.881386,-2.078265,-13.530602
0.748326,19.87096,-2.084877,-13.798765
0.749326,19.87096,-2.084877,-14.022234
0.750326,19.87096,-2.084877,-14.111621
0.751326,19.87096,-2.071654,-14.111621
0.752326,19.87096,-2.05843,-14.111621
0.753326,19.87096,-2.045207,-14.066927
0.754326,19.881386,-2.038595,-13.888152
0.755326,19.891812,-2.038595,-13.754071
0.756326,19.902238,-2.031983,-13.664683
0.757326,19.902238,-2.025371,-13.575296
0.758326,19.881386,-2.01876,-13.530602
0.759326,19.860534,-2.01876,-13.39652
0.760326,19.839682,-2.025371,-13.262439
0.761326,19.818829,-2.025371,-13.03897
0.762326,19.808403,-2.01876,-12.815501
0.763326,19.797977,-1.998924,-12.592032
0.764326,19.787551,-1.979089,-12.323869
0.765326,19.777125,-1.959254,-12.055706
0.766326,19.766699,-1.932807,-11.876931
0.767326,19.756273,-1.90636,-11.74285
0.768326,19.745847,-1.886525,-11.698156
0.769326,19.735421,-1.86669,-11.653462
0.770326,19.724995,-1.840243,-11.564075
0.771326,19.714569,-1.800573,-11.519381
0.772326,19.714569,-1.767514,-11.474687
0.773326,19.714569,-1.734455,-11.340606
0.774326,19.735421,-1.701397,-11.16183
0.775326,19.766699,-1.67495,-10.983055
0.776326,19.808403,-1.655115,-10.848974
0.777326,19.829256,-1.622056,-10.670198
0.778326,19.850108,-1.608832,-10.580811
0.779326,19.87096,-1.595609,-10.446729
0.780326,19.891812,-1.588997,-10.312648
0.781326,19.912664,-1.595609,-10.22326
0.782326,19.933516,-1.602221,-10.133873
0.783326,19.964795,-1.615444,-9.999791
0.784326,20.006499,-1.628668,-9.86571
0.785326,20.048203,-1.641891,-9.642241
0.786326,20.089908,-1.648503,-9.418772
0.787326,20.131612,-1.661726,-9.284691
0.788326,20.173316,-1.681561,-9.150609
0.789326,20.194168,-1.694785,-9.016528
0.790326,20.215021,-1.708008,-8.92714
0.791326,20.225447,-1.721232,-8.92714
0.792326,20.235873,-1.741067,-8.92714
0.793326,20.225447,-1.747679,-8.971834
0.794326,20.215021,-1.760902,-9.150609
0.795326,20.204594,-1.747679,-9.239997
0.796326,20.194168,-1.734455,-9.418772
0.797326,20.183742,-1.721232,-9.597547
0.798326,20.173316,-1.701397,-9.776322
0.799326,20.16289,-1.681561,-9.955098
0.800326,20.131612,-1.661726,-10.133873
0.801326,20.079481,-1.641891,-10.267954
0.802326,20.037777,-1.622056,-10.446729
0.803326,20.006499,-1.615444,-10.580811
0.804326,19.975221,-1.615444,-10.670198
0.805326,19.943942,-1.615444,-10.80428
0.806326,19.92309,-1.615444,-10.983055
0.807326,19.902238,-1.615444,-11.16183
0.808326,19.881386,-1.622056,-11.295912
0.809326,19.860534,-1.628668,-11.429993
0.810326,19.860534,-1.641891,-11.519381
0.811326,19.881386,-1.648503,-11.474687
0.812326,19.902238,-1.681561,-11.519381
0.813326,19.92309,-1.71462,-11.519381
0.814326,19.943942,-1.747679,-11.519381
0.815326,19.964795,-1.780737,-11.519381
0.816326,19.996073,-1.813796,-11.519381
0.817326,20.037777,-1.840243,-11.564075
0.818326,20.089908,-1.86669,-11.698156
0.819326,20.121186,-1.886525,-11.876931
0.820326,20.131612,-1.899749,-12.145094
0.821326,20.142038,-1.899749,-12.413257
0.822326,20.152464,-1.899749,-12.592032
0.823326,20.16289,-1.899749,-12.68142
0.824326,20.173316,-1.893137,-12.770807
0.825326,20.183742,-1.86669,-12.860195
0.826326,20.183742,-1.827019,-12.949582
0.827326,20.16289,-1.787349,-12.994276
0.828326,20.131612,-1.75429,-13.083664
0.829326,20.121186,-1.708008,-13.083664
0.830326,20.11076,-1.661726,-13.083664
0.831326,20.100334,-1.622056,-13.083664
0.832326,20.089908,-1.582385,-13.083664
0.833326,20.048203,-1.542715,-13.083664
0.834326,20.006499,-1.516268,-12.949582
0.835326,19.954369,-1.489821,-12.815501
0.836326,19.902238,-1.476598,-12.592032
0.837326,19.87096,-1.463374,-12.368563
0.838326,19.839682,-1.463374,-12.145094
0.839326,19.808403,-1.463374,-11.966319
0.840326,19.777125,-1.463374,-11.876931
0.841326,19.756273,-1.476598,-11.787544
0.842326,19.724995,-1.509656,-11.698156
0.843326,19.714569,-1.542715,-11.608768
0.844326,19.724995,-1.575774,-11.519381
0.845326,19.735421,-1.608832,-11.474687
0.846326,19.704143,-1.635279,-11.474687
0.847326,19.672864,-1.661726,-11.429993
0.848326,19.641586,-1.67495,-11.385299
0.849326,19.610308,-1.688173,-11.385299
0.850326,19.610308,-1.701397,-11.385299
0.851326,19.610308,-1.708008,-11.519381
0.852326,19.63116,-1.71462,-11.564075
0.853326,19.672864,-1.721232,-11.653462
0.854326,19.693717,-1.727844,-11.608768
0.855326,19.714569,-1.727844,-11.564075
0.856326,19.735421,-1.727844,-11.519381
0.857326,19.756273,-1.727844,-11.385299
0.858326,19.756273,-1.727844,-11.251218
0.859326,19.777125,-1.727844,-11.16183
0.860326,19.797977,-1.741067,-11.027749
0.861326,19.797977,-1.747679,-10.983055
0.862326,19.797977,-1.760902,-10.848974
0.863326,19.829256,-1.780737,-10.714892
0.864326,19.860534,-1.800573,-10.670198
0.865326,19.902238,-1.827019,-10.625505
0.866326,19.933516,-1.853466,-10.446729
0.867326,19.954369,-1.879913,-10.267954
0.868326,19.985647,-1.919584,-10.044485
0.869326,20.006499,-1.959254,-9.86571
0.870326,20.016925,-1.985701,-9.686935
0.871326,20.037777,-2.01876,-9.642241
0.872326,20.058629,-2.051818,-9.552853
0.873326,20.079481,-2.084877,-9.418772
0.874326,20.100334,-2.117936,-9.329384
0.875326,20.121186,-2.137771,-9.239997
0.876326,20.131612,-2.144383,-9.061222
0.877326,20.121186,-2.144383,-8.971834
0.878326,20.131612,-2.157606,-8.837753
0.879326,20.142038,-2.164218,-8.748365
0.880326,20.142038,-2.170829,-8.703671
0.881326,20.142038,-2.177441,-8.614284
0.882326,20.121186,-2.184053,-8.524896
0.883326,20.11076,-2.190665,-8.56959
0.884326,20.100334,-2.197276,-8.614284
0.885326,20.069055,-2.177441,-8.614284
0.886326,20.037777,-2.164218,-8.614284
0.887326,20.006499,-2.157606,-8.614284
0.888326,19.975221,-2.137771,-8.56959
0.889326,19.933516,-2.117936,-8.658977
0.890326,19.891812,-2.0981,-8.837753
0.891326,19.860534,-2.071654,-9.016528
0.892326,19.839682,-2.051818,-9.239997
0.893326,19.818829,-2.045207,-9.50816
0.930662,19.808403,-2.038595,-9.731629
0.931662,19.777125,-2.025371,-9.955098
0.932662,19.735421,-2.012148,-10.22326
0.933662,19.68329,-1.998924,-10.402036
0.934662,19.63116,-1.985701,-10.580811
0.935662,19.589456,-1.972478,-10.759586
0.936662,19.547751,-1.959254,-10.938361
0.937662,19.506047,-1.946031,-11.16183
0.938662,19.474769,-1.946031,-11.474687
0.939662,19.443491,-1.932807,-11.787544
0.940662,19.412212,-1.912972,-12.055706
0.941662,19.380934,-1.899749,-12.279175
0.942662,19.370508,-1.879913,-12.368563
0.943662,19.360082,-1.860078,-12.413257
0.944662,19.328804,-1.853466,-12.413257
0.945662,19.318378,-1.846855,-12.323869
0.946662,19.307952,-1.827019,-12.279175
0.947662,19.307952,-1.807184,-12.234482
0.948662,19.318378,-1.787349,-12.234482
0.949662,19.349656,-1.774126,-12.145094
0.950662,19.39136,-1.760902,-12.1004
0.951662,19.433065,-1.741067,-12.055706
0.952662,19.485195,-1.721232,-11.966319
0.953662,19.547751,-1.708008,-11.832237
0.954662,19.610308,-1.701397,-11.608768
0.955662,19.672864,-1.694785,-11.340606
0.956662,19.735421,-1.694785,-11.072443
0.957662,19.797977,-1.71462,-10.938361
0.958662,19.850108,-1.734455,-10.893667
0.959662,19.902238,-1.767514,-10.893667
0.960662,19.964795,-1.800573,-10.893667
0.961662,20.037777,-1.820408,-10.983055
0.962662,20.079481,-1.840243,-11.072443
0.963662,20.121186,-1.86669,-11.072443
0.964662,20.142038,-1.893137,-11.117136
0.965662,20.16289,-1.919584,-11.072443
0.966662,20.183742,-1.932807,-11.072443
0.967662,20.204594,-1.952642,-11.072443
0.968662,20.225447,-1.985701,-11.072443
0.969662,20.225447,-2.025371,-11.16183
0.970662,20.215021,-2.045207,-11.206524
0.971662,20.194168,-2.051818,-11.251218
0.972662,20.173316,-2.05843,-11.295912
0.973662,20.152464,-2.065042,-11.340606
0.974662,20.121186,-2.051818,-11.295912
0.975662,20.100334,-2.038595,-11.206524
0.976662,20.058629,-2.01876,-11.117136
0.977662,19.996073,-1.998924,-11.027749
0.978662,19.933516,-1.992313,-10.893667
0.979662,19.881386,-1.985701,-10.848974
0.980662,19.829256,-1.985701,-10.848974
0.981662,19.787551,-1.985701,-10.759586
0.982662,19.745847,-1.985701,-10.714892
0.983662,19.68329,-1.998924,-10.670198
0.984662,19.63116,-1.998924,-10.670198
0.985662,19.589456,-1.985701,-10.670198
0.986662,19.558178,-1.965866,-10.625505
0.987662,19.526899,-1.965866,-10.625505
0.988662,19.516473,-1.972478,-10.759586
0.989662,19.506047,-1.979089,-10.938361
0.990662,19.495621,-1.985701,-11.117136
0.991662,19.506047,-1.998924,-11.251218
0.992662,19.526899,-2.012148,-11.340606
0.993662,19.568604,-2.025371,-11.385299
0.994662,19.620734,-2.038595,-11.385299
0.995662,19.68329,-2.045207,-11.385299
0.996662,19.745847,-2.051818,-11.340606
0.997662,19.808403,-2.051818,-11.295912
0.998662,19.87096,-2.051818,-11.340606
0.999662,19.954369,-2.051818,-11.385299
1.000662,20.048203,-2.045207,-11.429993
1.001662,20.131612,-2.045207,-11.429993
1.002662,20.194168,-2.051818,-11.429993
1.003662,20.256725,-2.05843,-11.474687
1.004662,20.319281,-2.05843,-11.519381
1.005662,20.371412,-2.05843,-11.429993
1.006662,20.423542,-2.05843,-11.251218
1.007662,20.496525,-2.05843,-11.072443
1.008662,20.559081,-2.051818,-10.938361
1.009662,20.611212,-2.045207,-10.938361
1.010662,20.64249,-2.045207,-11.027749
1.011662,20.673768,-2.045207,-11.206524
1.012662,20.684194,-2.045207,-11.385299
1.013662,20.705046,-2.045207,-11.564075
1.014662,20.725898,-2.038595,-11.74285
1.015662,20.746751,-2.031983,-11.832237
1.016662,20.736324,-2.025371,-11.921625
1.017662,20.725898,-2.012148,-12.011013
1.018662,20.715472,-1.998924,-12.1004
1.019662,20.715472,-1.992313,-12.145094
1.020662,20.715472,-1.979089,-12.145094
1.021662,20.715472,-1.965866,-12.189788
1.022662,20.715472,-1.952642,-12.323869
1.023662,20.715472,-1.939419,-12.502644
1.024662,20.673768,-1.926195,-12.68142
1.025662,20.64249,-1.926195,-12.860195
1.026662,20.632064,-1.926195,-12.904889
1.027662,20.632064,-1.90636,-12.860195
1.028662,20.64249,-1.886525,-12.770807
1.029662,20.663342,-1.86669,-12.68142
1.030662,20.673768,-1.846855,-12.592032
1.031662,20.684194,-1.833631,-12.502644
1.032662,20.69462,-1.820408,-12.502644
1.033662,20.705046,-1.807184,-12.502644
1.034662,20.715472,-1.800573,-12.502644
1.035662,20.715472,-1.800573,-12.457951
1.036662,20.715472,-1.800573,-12.502644
1.037662,20.715472,-1.807184,-12.457951
1.038662,20.715472,-1.813796,-12.368563
1.039662,20.715472,-1.820408,-12.189788
1.040662,20.715472,-1.833631,-12.011013
1.041662,20.736324,-1.853466,-11.832237
1.042662,20.736324,-1.86669,-11.608768
1.043662,20.69462,-1.879913,-11.474687
1.044662,20.652916,-1.912972,-11.474687
1.045662,20.590359,-1.946031,-11.519381
1.046662,20.527803,-1.979089,-11.564075
1.047662,20.45482,-2.012148,-11.608768
1.048662,20.381838,-2.045207,-11.653462
1.049662,20.308855,-2.078265,-11.608768
1.050662,20.246299,-2.104712,-11.564075
1.051662,20.183742,-2.131159,-11.474687
1.052662,20.131612,-2.144383,-11.429993
1.053662,20.069055,-2.144383,-11.295912
1.054662,20.006499,-2.150994,-11.295912
1.055662,19.943942,-2.157606,-11.251218
1.056662,19.881386,-2.170829,-11.251218
1.057662,19.818829,-2.177441,-11.251218
1.058662,19.756273,-2.170829,-11.251218
1.059662,19.714569,-2.164218,-11.340606
1.060662,19.693717,-2.157606,-11.340606
1.061662,19.68329,-2.144383,-11.206524
1.062662,19.68329,-2.137771,-10.983055
1.063662,19.68329,-2.137771,-10.80428
1.064662,19.693717,-2.137771,-10.625505
1.065662,19.714569,-2.137771,-10.446729
1.066662,19.735421,-2.137771,-10.312648
1.067662,19.756273,-2.150994,-10.178567
1.068662,19.777125,-2.170829,-10.133873
1.069662,19.797977,-2.197276,-10.089179
1.070662,19.839682,-2.230335,-10.133873
1.071662,19.881386,-2.243559,-10.178567
1.072662,19.92309,-2.256782,-10.267954
1.073662,19.964795,-2.256782,-10.357342
1.074662,20.016925,-2.25017,-10.446729
1.075662,20.069055,-2.263394,-10.536117
1.076662,20.100334,-2.276617,-10.580811
1.077662,20.131612,-2.289841,-10.625505
1.078662,20.152464,-2.296452,-10.714892
1.079662,20.183742,-2.283229,-10.80428
1.080662,20.215021,-2.270005,-10.80428
1.081662,20.246299,-2.256782,-10.80428
1.082662,20.256725,-2.243559,-10.80428
1.083662,20.267151,-2.236947,-10.759586
1.084662,20.288003,-2.223723,-10.759586
1.085662,20.308855,-2.190665,-10.714892
1.086662,20.340133,-2.157606,-10.670198
1.087662,20.35056,-2.124547,-10.580811
1.088662,20.360986,-2.104712,-10.402036
1.089662,20.371412,-2.084877,-10.22326
1.090662,20.381838,-2.071654,-9.999791
1.091662,20.371412,-2.065042,-9.776322
1.092662,20.360986,-2.038595,-9.552853
1.093662,20.360986,-2.012148,-9.329384
1.094662,20.371412,-1.985701,-9.239997
1.095662,20.371412,-1.972478,-9.150609
1.096662,20.360986,-1.979089,-9.150609
1.097662,20.35056,-1.965866,-9.239997
1.098662,20.340133,-1.952642,-9.374078
1.099662,20.340133,-1.932807,-9.50816
1.100662,20.340133,-1.899749,-9.731629
1.101662,20.319281,-1.86669,-9.910404
1.102662,20.298429,-1.846855,-10.089179
1.103662,20.256725,-1.833631,-10.267954
1.104662,20.246299,-1.820408,-10.402036
1.105662,20.235873,-1.813796,-10.580811
1.106662,20.225447,-1.807184,-10.759586
1.107662,20.215021,-1.800573,-11.027749
1.108662,20.225447,-1.793961,-11.295912
1.109662,20.235873,-1.787349,-11.564075
1.110662,20.246299,-1.774126,-11.832237
1.111662,20.246299,-1.760902,-11.966319
1.112662,20.246299,-1.741067,-12.055706
1.113662,20.246299,-1.721232,-12.1004
1.114662,20.246299,-1.71462,-12.055706
1.115662,20.246299,-1.71462,-11.921625
1.116662,20.246299,-1.727844,-11.832237
1.117662,20.246299,-1.747679,-11.698156
1.118662,20.256725,-1.767514,-11.519381
1.119662,20.267151,-1.793961,-11.340606
1.120662,20.288003,-1.813796,-11.206524
1.121662,20.277577,-1.833631,-11.117136
1.122662,20.267151,-1.846855,-11.027749
1.123662,20.256725,-1.860078,-10.938361
1.124662,20.246299,-1.873302,-10.80428
1.125662,20.225447,-1.886525,-10.670198
1.126662,20.204594,-1.912972,-10.536117
1.127662,20.183742,-1.952642,-10.357342
1.128662,20.152464,-1.992313,-10.22326
1.129662,20.142038,-2.031983,-10.178567
1.149485,20.121186,-2.05843,-10.133873
1.150485,20.089908,-2.084877,-10.178567
1.151485,20.058629,-2.104712,-10.267954
1.152485,20.027351,-2.117936,-10.267954
1.153485,20.006499,-2.137771,-10.267954
1.154485,19.985647,-2.150994,-10.312648
1.155485,19.964795,-2.157606,-10.312648
1.156485,19.954369,-2.157606,-10.267954
1.157485,19.954369,-2.157606,-10.312648
1.158485,19.964795,-2.157606,-10.357342
1.159485,19.975221,-2.157606,-10.402036
1.160485,19.985647,-2.157606,-10.446729
1.161485,19.985647,-2.157606,-10.536117
1.162485,19.985647,-2.144383,-10.625505
1.163485,19.985647,-2.124547,-10.759586
1.164485,19.996073,-2.117936,-10.893667
1.165485,19.985647,-2.111324,-11.027749
1.166485,19.985647,-2.111324,-11.16183
1.167485,20.006499,-2.111324,-11.206524
1.168485,20.027351,-2.111324,-11.251218
1.169485,20.048203,-2.111324,-11.385299
1.170485,20.048203,-2.0981,-11.519381
1.171485,20.048203,-2.0981,-11.653462
1.172485,20.048203,-2.0981,-11.876931
1.173485,20.037777,-2.104712,-12.055706
1.174485,20.027351,-2.104712,-12.1004
1.175485,19.996073,-2.111324,-12.145094
1.176485,19.964795,-2.124547,-12.234482
1.177485,19.933516,-2.137771,-12.323869
1.178485,19.912664,-2.150994,-12.279175
1.179485,19.891812,-2.170829,-12.234482
1.180485,19.87096,-2.190665,-12.234482
1.181485,19.860534,-2.190665,-12.234482
1.182485,19.87096,-2.190665,-12.145094
1.183485,19.891812,-2.190665,-12.055706
1.184485,19.902238,-2.190665,-12.011013
1.185485,19.902238,-2.184053,-11.966319
1.186485,19.902238,-2.177441,-11.787544
1.187485,19.912664,-2.177441,-11.608768
1.188485,19.92309,-2.170829,-11.429993
1.189485,19.933516,-2.170829,-11.206524
1.190485,19.943942,-2.170829,-11.027749
1.191485,19.964795,-2.184053,-10.893667
1.192485,20.006499,-2.184053,-10.759586
1.193485,20.058629,-2.170829,-10.536117
1.194485,20.11076,-2.157606,-10.312648
1.195485,20.16289,-2.144383,-10.22326
1.196485,20.215021,-2.131159,-10.133873
1.197485,20.267151,-2.117936,-9.999791
1.198485,20.308855,-2.111324,-9.86571
1.199485,20.340133,-2.111324,-9.776322
1.200485,20.35056,-2.124547,-9.731629
1.201485,20.360986,-2.144383,-9.686935
1.202485,20.392264,-2.170829,-9.597547
1.203485,20.423542,-2.190665,-9.686935
1.204485,20.45482,-2.203888,-9.821016
1.205485,20.486099,-2.217112,-9.999791
1.206485,20.517377,-2.217112,-10.178567
1.207485,20.538229,-2.217112,-10.402036
1.208485,20.538229,-2.2105,-10.625505
1.209485,20.527803,-2.2105,-10.893667
1.210485,20.486099,-2.217112,-11.206524
1.211485,20.444394,-2.223723,-11.519381
1.212485,20.40269,-2.230335,-11.787544
1.213485,20.360986,-2.236947,-12.055706
1.214485,20.319281,-2.25017,-12.368563
1.215485,20.267151,-2.256782,-12.68142
1.216485,20.215021,-2.256782,-12.994276
1.217485,20.173316,-2.230335,-13.262439
1.218485,20.131612,-2.190665,-13.530602
1.219485,20.079481,-2.150994,-13.888152
1.220485,20.027351,-2.124547,-14.156315
1.221485,19.975221,-2.111324,-14.33509
1.222485,19.92309,-2.0981,-14.424478
1.223485,19.87096,-2.091489,-14.513866
1.224485,19.829256,-2.091489,-14.513866
1.225485,19.787551,-2.091489,-14.558559
1.226485,19.735421,-2.0981,-14.469172
1.227485,19.714569,-2.104712,-14.424478
1.228485,19.693717,-2.111324,-14.33509
1.229485,19.672864,-2.124547,-14.245703
1.230485,19.652012,-2.137771,-14.156315
1.231485,19.63116,-2.144383,-13.97754
1.232485,19.620734,-2.157606,-13.798765
1.233485,19.610308,-2.164218,-13.664683
1.234485,19.599882,-2.184053,-13.530602
1.235485,19.589456,-2.2105,-13.39652
1.236485,19.589456,-2.236947,-13.217745
1.237485,19.589456,-2.263394,-13.03897
1.238485,19.589456,-2.283229,-12.904889
1.239485,19.599882,-2.303064,-12.815501
1.240485,19.610308,-2.329511,-12.726113
1.241485,19.620734,-2.342734,-12.68142
1.242485,19.652012,-2.355958,-12.502644
1.243485,19.693717,-2.355958,-12.457951
1.244485,19.724995,-2.36257,-12.323869
1.245485,19.766699,-2.382405,-12.279175
1.246485,19.818829,-2.389017,-12.234482
1.247485,19.87096,-2.395628,-12.189788
1.248485,19.912664,-2.395628,-12.189788
1.249485,19.954369,-2.395628,-12.145094
1.250485,19.996073,-2.40224,-12.011013
1.251485,20.048203,-2.415464,-11.787544
1.252485,20.100334,-2.428687,-11.564075
1.253485,20.131612,-2.448522,-11.295912
1.254485,20.16289,-2.455134,-10.983055
1.255485,20.194168,-2.461746,-10.670198
1.256485,20.215021,-2.468357,-10.357342
1.257485,20.235873,-2.468357,-10.089179
1.258485,20.267151,-2.474969,-9.776322
1.259485,20.288003,-2.488193,-9.642241
1.260485,20.298429,-2.514639,-9.463466
1.261485,20.308855,-2.527863,-9.374078
1.262485,20.308855,-2.514639,-9.195303
1.263485,20.288003,-2.508028,-9.016528
1.264485,20.277577,-2.508028,-8.837753
1.265485,20.288003,-2.514639,-8.703671
1.266485,20.298429,-2.514639,-8.703671
1.267485,20.308855,-2.514639,-8.748365
1.268485,20.298429,-2.501416,-8.971834
1.269485,20.288003,-2.488193,-9.195303
1.270485,20.288003,-2.468357,-9.50816
1.271485,20.288003,-2.461746,-9.86571
