Tiempo	Ankle Flex/Ext	Knee Int/Ext R.	Inversion/Eversion
1.079936	10.071308	5.669489	-45.859827
1.080936	10.046737	5.692674	-45.860350
1.081936	10.022165	5.704267	-45.860873
1.082936	9.985308	5.704267	-45.861395
1.083936	9.948451	5.727451	-45.861918
1.084936	9.911594	5.773821	-45.862441
1.085936	9.874737	5.785413	-45.862963
1.086936	9.837880	5.785413	-45.863486
1.087936	9.825595	5.808598	-45.864009
1.088936	9.825595	5.820190	-45.864532
1.089936	9.825595	5.843375	-45.865054
1.090936	9.850166	5.878152	-45.865577
1.091936	9.850166	5.901337	-45.866100
1.092936	9.874737	5.947707	-45.866623
1.093936	9.899309	6.005669	-45.866100
1.094936	9.923880	6.052038	-45.865577
1.095936	9.948451	6.086815	-45.865577
1.096936	9.973023	6.133185	-45.865577
1.097936	9.997594	6.167962	-45.865577
1.098936	10.022165	6.191147	-45.865577
1.099936	10.071308	6.214332	-45.865577
1.100936	10.120451	6.191147	-45.865577
1.101936	10.169594	6.156370	-45.865577
1.102936	10.218736	6.133185	-45.865577
1.103936	10.267879	6.098408	-45.865577
1.104936	10.304736	6.040446	-45.865577
1.105936	10.317022	5.982484	-45.865577
1.106936	10.317022	5.901337	-45.865054
1.107936	10.304736	5.808598	-45.864532
1.108936	10.317022	5.739044	-45.864009
1.109936	10.304736	5.646305	-45.862963
1.110936	10.292450	5.553566	-45.862441
1.111936	10.280165	5.460826	-45.861918
1.112936	10.267879	5.391272	-45.860350
1.113936	10.243308	5.333310	-45.858782
1.572965	10.231022	5.275348	-45.857213
1.573965	10.218736	5.240571	-45.855645
1.574965	10.194165	5.240571	-45.854077
1.575965	10.169594	5.286941	-45.852509
1.576965	10.145022	5.333310	-45.850941
1.577965	10.120451	5.391272	-45.849373
1.578965	10.095879	5.472419	-45.847804
1.579965	10.071308	5.576750	-45.845713
1.580965	10.071308	5.681082	-45.843623
1.581965	10.095879	5.808598	-45.842577
1.582965	10.132737	5.924522	-45.841532
1.583965	10.145022	6.040446	-45.840486
1.584965	10.181879	6.179555	-45.840486
1.585965	10.218736	6.341848	-45.840486
1.586965	10.255593	6.515734	-45.840486
1.587965	10.292450	6.678027	-45.841009
1.588965	10.353879	6.840321	-45.841532
1.589965	10.390736	7.014206	-45.842054
1.590965	10.427593	7.176500	-45.842577
1.591965	10.464450	7.327201	-45.843100
1.592965	10.489021	7.454717	-45.843623
1.593965	10.513593	7.593826	-45.844145
1.594965	10.538164	7.721342	-45.844668
1.595965	10.562735	7.848858	-45.845191
1.596965	10.575021	7.964782	-45.846759
1.597965	10.562735	8.080706	-45.848327
1.598965	10.538164	8.185038	-45.849373
